Latitude,Longitude,ValidDate,AQI,PM2.5,PM10,O3,NO2,CO,SO2
29.59,-95.3536,09-01-25,23,6.8,17,24,5.1,0.2,0.2
29.8106,-95.8061,09-01-25,235,6.8,17,24,5.1,0.2,0.2
29.9619,-95.235,09-01-25,102,6.8,17,24,5.1,0.2,0.2
30.011669,-95.522499,09-01-25,48,6.8,17,24,5.1,0.2,0.2
29.7783,-95.5381,09-01-25,37,6.8,17,24,5.1,0.2,0.2
30.057859,-95.06147,09-01-25,90,6.8,17,24,5.1,0.2,0.2
29.5489,-95.1853,09-01-25,33,6.8,17,24,5.1,0.2,0.2
29.5833,-95.105,09-01-25,3,6.8,17,24,5.1,0.2,0.2
29.7644,-95.0781,09-01-25,9,6.8,17,27,5.1,0.2,0.2
29.823319,-94.983786,09-01-25,9,6.8,17,25,5.1,0.2,0.2
29.7681,-95.2206,09-01-25,17,8.8,17,23,5.1,0.2,0.2
29.7339,-95.2575,09-01-25,89,4.1,12,25,5.1,0.2,0.2
29.670025,-95.128508,09-01-25,38,6.8,17,30,5.1,0.2,0.2
30.0583,-95.1897,09-01-25,36,6.8,17,24,5.1,0.2,0.2
29.5831,-95.0156,09-01-25,37,7.6,17,25,5.1,0.2,0.2
29.81453,-95.38769,09-01-25,31,9.7,17,24,5.1,0.2,0.2
29.7216,-95.49265,09-01-25,37,6.8,17,24,5.1,0.2,0.2
32.6706,-94.1681,09-01-25,7,7.2,17,0,5.1,0.2,0.2
32.4702,-94.4815,09-01-25,33,6.8,17,24,5.1,0.2,0.2
30.214636,-98.083311,09-01-25,6,5.8,17,13,5.1,0.2,0.2
29.8908,-97.948303,09-01-25,37,6.8,17,24,5.1,0.2,0.2
29.862294,-97.928894,09-01-25,66,10.8,17,21,5.1,0.2,0.2
26.226226,-98.29107,09-01-25,20,8,25,12,5.1,0.2,0.2
26.288622,-98.152066,09-01-25,41,6.8,17,24,5.1,0.2,0.2
26.1308,-97.9372,09-01-25,8,6.8,17,24,5.1,0.2,0.2
32.4419,-97.8033,09-01-25,77,6.8,17,24,5.1,0.2,0.2
32.280278,-101.407222,09-01-25,62,6.8,17,24,5.1,0.2,0.2
33.153077,-96.115561,09-01-25,86,6.8,17,14,5.1,0.2,0.2
35.676128,-101.43967,09-01-25,0,6.8,17,24,5.1,0.2,0.2
30.6678,-104.0853,09-01-25,177,6.8,17,24,5.1,0.2,0.2
30.0394,-94.0747,09-01-25,42,6.8,17,24,5.1,0.2,0.2
29.8942,-93.9875,09-01-25,51,6.8,17,14,5.1,0.2,0.2
29.9219,-93.9139,09-01-25,9,3,17,24,5.1,0.2,0.2
29.863952,-94.3178,09-01-25,49,5.8,17,24,5.1,0.2,0.2
29.7181,-93.8969,09-01-25,50,6.8,17,10,5.1,0.2,0.2
29.9425,-94.0006,09-01-25,34,6.8,17,24,5.1,0.2,0.2
29.865,-93.955,09-01-25,81,6.8,17,24,5.1,0.2,0.2
29.9786,-94.0111,09-01-25,54,6.8,17,10,5.1,0.2,0.2
30.067316,-94.090912,09-01-25,136,6.8,17,24,5.1,0.2,0.2
29.84855,-93.962194,09-01-25,74,6.8,17,24,5.1,0.2,0.2
32.353593,-97.436748,09-01-25,63,6.8,17,20,5.1,0.2,0.2
32.565,-96.3175,09-01-25,95,6.1,17,11,5.1,0.2,0.2
27.4269,-97.2986,09-01-25,63,6.8,17,24,5.1,0.2,0.2
30.058056,-94.978058,09-01-25,84,6.8,17,24,5.1,0.2,0.2
33.5906,-101.8503,09-01-25,4,6.8,17,24,5.1,0.2,0.2
33.5853,-101.78698,09-01-25,39,1.2,17,24,5.1,0.2,0.2
31.6531,-97.0706,09-01-25,24,5.8,17,8,5.1,0.2,0.2
28.704607,-100.451155,09-01-25,47,-0.2,17,24,5.1,0.2,0.2
30.569444,-97.076111,09-01-25,44,6.8,17,24,5.1,0.2,0.2
30.3503,-95.425,09-01-25,102,6.5,17,22,5.1,0.2,0.2
32.0319,-96.3992,09-01-25,133,3.5,17,20,5.1,0.2,0.2
31.9041,-96.352,09-01-25,11,6.8,17,24,5.1,0.2,0.2
27.765335,-97.434247,09-01-25,2,6.8,17,12,5.1,0.2,0.2
27.8333,-97.5558,09-01-25,11,6.8,17,12,5.1,0.2,0.2
27.8042,-97.4314,09-01-25,55,6.7,17,24,5.1,0.2,0.2
27.811814,-97.4657,09-01-25,55,5.8,15,24,5.1,0.2,0.2
30.0844,-93.7617,09-01-25,5,6.8,17,5,5.1,0.2,0.2
30.153675,-93.725897,09-01-25,31,6.8,17,24,5.1,0.2,0.2
30.18,-93.8731,09-01-25,74,6.7,17,24,5.1,0.2,0.2
32.8686,-97.9058,09-01-25,50,6.8,17,19,5.1,0.2,0.2
30.6681,-94.6739,09-01-25,37,6.8,17,6,5.1,0.2,0.2
35.2006,-101.9083,09-01-25,15,6.8,17,24,5.1,0.2,0.2
35.236708,-101.787356,09-01-25,60,6.8,17,24,5.1,0.2,0.2
35.316289,-101.741756,09-01-25,28,6.8,17,24,5.1,0.2,0.2
34.8803,-101.6649,09-01-25,75,6.8,17,33,5.1,0.2,0.2
31.168889,-96.481944,09-01-25,0,6.8,17,24,5.1,0.2,0.2
32.9361,-96.4592,09-01-25,94,6.8,17,20,5.1,0.2,0.2
27.8867,-97.148598,09-01-25,93,6.8,17,24,5.1,0.2,0.2
27.924722,-97.538056,09-01-25,2,6.8,17,24,5.1,0.2,0.2
27.923333,-97.408611,09-01-25,165,6.8,17,24,5.1,0.2,0.2
32.344008,-95.415751,09-01-25,87,6.8,17,11,5.1,0.2,0.2
32.9881,-97.4764,09-01-25,24,6.8,17,24,5.1,0.2,0.2
32.805818,-97.356567,09-01-25,49,2,17,21,5.1,0.2,0.2
32.7592,-97.3414,09-01-25,95,0.6,17,24,5.1,0.2,0.2
32.664739,-97.337983,09-01-25,130,2.6,17,24,5.1,0.2,0.2
32.922498,-97.282088,09-01-25,40,6.8,17,24,5.1,0.2,0.2
32.98426,-97.063705,09-01-25,112,6.8,17,21,5.1,0.2,0.2
32.6558,-97.0886,09-01-25,37,6.8,17,18,5.1,0.2,0.2
33.0752,-94.8474,09-01-25,86,6.8,17,24,5.1,0.2,0.2
30.3542,-97.760002,09-01-25,89,9,17,23,5.1,0.2,0.2
30.483168,-97.8723,09-01-25,119,4.9,17,16,5.1,0.2,0.2
30.2633,-97.7131,09-01-25,136,7.5,19,24,5.1,0.2,0.2
30.35386,-97.69166,09-01-25,38,9,17,24,5.1,0.2,0.2
28.8358,-97.0056,09-01-25,8,6.8,17,12,5.1,0.2,0.2
28.899617,-96.785131,09-01-25,96,6.8,17,24,5.1,0.2,0.2
27.517403,-99.515244,09-01-25,107,6.8,17,22,5.1,0.2,0.2
27.5017,-99.5031,09-01-25,45,6.8,17,24,5.1,0.2,0.2
27.5994,-99.5333,09-01-25,83,4.4,17,24,5.1,0.2,0.2
21.84525,-102.291222,09-01-25,34,6.8,17,24,5.1,0.2,0.2
21.919917,-102.276083,09-01-25,1,6.8,17,24,5.1,0.2,0.2
21.87286,-102.32069,09-01-25,114,6.8,17,24,5.1,0.2,0.2
31.735556,-106.459722,09-01-25,19,6.8,17,24,5.1,0.2,0.2
31.712222,-106.395278,09-01-25,40,6.8,17,24,5.1,0.2,0.2
19.3502,-99.1571,09-01-25,47,6.8,17,24,5.1,0.2,0.2
19.4525,-99.086,09-01-25,25,6.8,17,24,5.1,0.2,0.2
33.863022,-98.571788,09-01-25,167,6.8,17,24,5.1,0.2,0.2
30.5328,-97.685,09-01-25,34,6.8,17,24,5.1,0.2,0.2
30.666508,-97.734592,09-01-25,0,6.8,17,24,5.1,0.2,0.2
30.545964,-97.542006,09-01-25,56,6.8,17,24,5.1,0.2,0.2
32.523366,-116.952495,09-01-25,121,6.8,17,24,5.1,0.2,0.2
41.492802,-112.0187,09-01-25,14,6.8,17,24,5.1,0.2,0.2
41.842778,-111.85194,09-01-25,64,6.1,17,41,4.3,0.2,0.2
39.595825,-110.77018,09-01-25,32,6.8,17,24,5.1,0.2,0.2
39.595798,-110.769997,09-01-25,22,9,17,35,2.6,0.2,0.2
40.897999,-111.885498,09-01-25,82,9.8,17,49,4.3,0.2,0.2
40.2943,-110.009,09-01-25,12,10.2,-4,24,5.1,0.2,0.2
40.2169,-110.182297,09-01-25,67,6.8,17,37,7,0.2,0.2
37.775558,-111.614723,09-01-25,4,6.8,17,24,5.1,0.2,0.2
37.747445,-113.055524,09-01-25,38,5.8,17,51,5.6,0.2,0.2
40.805698,-111.920303,09-01-25,31,6.8,17,24,5.1,0.2,0.2
40.735001,-112.210999,09-01-25,12,6.8,17,24,5.1,0.2,0.2
40.733501,-111.871696,09-01-25,66,8.7,16,47,4.5,0,0.2
40.7955,-111.9309,09-01-25,43,9.7,17,27,14.7,0.1,0.6
40.496408,-112.036305,09-01-25,8,6.9,23,46,3.5,0.2,0.2
38.4583,-109.8211,09-01-25,33,6.8,17,55,5.1,0.2,0.2
40.539299,-112.299797,09-01-25,39,6.8,17,24,5.1,0.2,0.2
40.600556,-112.355,09-01-25,41,8.3,17,32,6.2,0.2,0.2
40.4372,-109.3047,09-01-25,1,6.8,17,40,5.1,0.2,0.2
40.452301,-109.509697,09-01-25,68,6.8,17,24,5.1,0.2,0.2
40.464722,-109.56083,09-01-25,27,9.1,17,42,3.8,0.2,0.2
40.204433,-109.35321,09-01-25,5,6.8,17,56,1.9,0.2,0.2
40.054848,-109.68737,09-01-25,33,6.8,17,42,3.5,0.2,0.2
40.483799,-109.906197,09-01-25,10,6.8,17,39,2.5,0.2,0.2
40.253502,-111.6632,09-01-25,91,6.8,17,24,5.1,0.2,0.2
40.3414,-111.7136,09-01-25,50,8.1,24,36,8.3,0.3,0.2
40.136398,-111.660202,09-01-25,60,7.5,17,43,5.7,0.2,0.2
37.129002,-113.636299,09-01-25,26,6.8,17,24,5.1,0.2,0.2
37.179,-113.3052,09-01-25,37,5,17,51,3.2,0.2,0.2
37.1983,-113.1506,09-01-25,46,6.8,17,56,5.1,0.2,0.2
41.206402,-111.975197,09-01-25,167,6.8,17,24,5.1,0.2,0.2
41.2196,-111.9703,09-01-25,8,6.8,17,24,5.1,0.2,0.2
41.302799,-111.988297,09-01-25,15,6.4,15,57,3.6,0.1,0.2
47.021561,28.81938,09-01-25,71,6.8,17,24,5.1,0.2,0.2
42.887501,-73.249702,09-01-25,55,0,0,26,5.1,0.2,0.2
44.528389,-72.868973,09-01-25,30,3.3,6,11,5.1,0.2,0.1
44.476101,-73.210297,09-01-25,16,6.8,17,24,5.1,0.2,0.2
43.608528,-72.98246,09-01-25,11,3.5,7,14,5.1,0.2,0.2
-25.90382,32.62835,09-01-25,44,6.8,17,24,5.1,0.2,0.2
38.07657,-78.50397,09-01-25,15,5,17,10,5.1,0.2,0.2
38.8577,-77.05922,09-01-25,32,6.8,17,28,10.9,0.3,0.2
38.20087,-77.37742,09-01-25,1,6.8,17,11,5.1,0.2,0.2
37.34438,-77.25925,09-01-25,44,4.6,17,26,1.7,0.2,0
37.35748,-77.59355,09-01-25,29,9.3,15,11,5.1,0.2,0.2
38.893902,-77.465302,09-01-25,65,6.8,17,24,5.1,0.2,0.2
38.7425,-77.077499,09-01-25,32,6.8,17,24,5.1,0.2,0.2
38.77335,-77.10468,09-01-25,55,5.1,8,38,5.1,0.2,0.1
38.837502,-77.1633,09-01-25,21,6.8,17,24,5.1,0.2,0.2
38.9319,-77.198898,09-01-25,65,6.8,17,24,5.1,0.2,0.2
38.47367,-77.76772,09-01-25,36,6.8,17,13,5.1,0.2,0.2
39.28102,-78.08157,09-01-25,131,11.7,20,8,5.1,0.2,0.2
37.3297,-80.5578,09-01-25,30,6.8,17,24,5.1,0.2,0.2
37.60613,-77.2188,09-01-25,83,6.8,17,10,5.1,0.2,0.2
37.55652,-77.40027,09-01-25,54,6.2,11,22,4.9,0.2,0.1
39.02473,-77.48925,09-01-25,13,5.7,10,19,4.9,0.2,0.2
38.5231,-78.4347,09-01-25,9,4.3,17,38,5.1,0.2,0.2
38.663101,-78.5047,09-01-25,54,6.8,17,24,5.1,0.2,0.2
37.17,-78.31,09-01-25,11,6.8,17,20,5.1,0.2,0.2
38.85287,-77.63462,09-01-25,89,6.8,17,12,4.1,0.2,0.2
37.28342,-79.88452,09-01-25,112,5.7,17,27,2.4,0.2,1.3
37.62668,-79.5126,09-01-25,38,6.8,17,15,5.1,0.2,0.2
38.47753,-78.81952,09-01-25,73,4.9,12,1,14.6,0.2,0.4
38.48123,-77.3704,09-01-25,81,6.8,17,19,5.1,0.2,0.2
36.89117,-81.25423,09-01-25,11,6.8,17,14,5.1,0.2,0.2
38.813099,-77.0439,09-01-25,430,6.8,17,24,5.1,0.2,0.2
37.0033,-76.3992,09-01-25,23,6.8,17,24,5.1,0.2,0.2
37.10373,-76.38702,09-01-25,46,3.9,7,31,1.4,0.1,0.6
37.0998,-76.481003,09-01-25,41,6.8,17,24,5.1,0.2,0.2
36.85555,-76.30135,09-01-25,143,6.5,12,24,13,0.3,0.3
37.5626,-77.465,09-01-25,62,6.8,17,24,5.1,0.2,0.2
37.297199,-79.955597,09-01-25,7,6.8,17,24,5.1,0.2,0.2
36.90118,-76.43808,09-01-25,78,6.8,17,35,5.1,0.2,0.2
36.66525,-76.73078,09-01-25,138,6.8,17,13,5.1,0.2,0.2
47.127998,-118.381897,09-01-25,97,17.3,17,24,5.1,0.2,0.2
46.425598,-117.059799,09-01-25,25,11.5,17,24,5.1,0.2,0.2
46.2183,-119.2015,09-01-25,49,6.8,17,24,5.1,0.2,0.2
46.204582,-119.243743,09-01-25,38,6.8,17,42,5.1,0.2,0.2
47.83861,-120.02306,09-01-25,38,7.5,17,24,5.1,0.2,0.2
47.5988,-120.6647,09-01-25,20,6.8,17,24,5.1,0.2,0.2
47.43061,-120.34195,09-01-25,60,5.8,17,24,5.1,0.2,0.2
48.116901,-123.4645,09-01-25,88,6.8,17,24,5.1,0.2,0.2
48.2867,-124.6203,09-01-25,43,6.8,17,24,5.1,0.2,0.2
48.371799,-124.5952,09-01-25,69,6.8,17,24,5.1,0.2,0.2
48.366058,-124.610046,09-01-25,99,4.4,17,24,5.1,0.2,0.2
47.9492,-123.265297,09-01-25,36,6.8,17,24,5.1,0.2,0.2
48.115,-123.436434,09-01-25,8,5.5,17,24,5.1,0.2,0.2
45.6166,-122.516602,09-01-25,73,6.8,17,17,5.1,0.2,0.2
45.6483,-122.5869,09-01-25,31,6.8,17,24,5.1,0.2,0.2
45.624802,-122.611397,09-01-25,40,6.8,17,24,5.1,0.2,0.2
45.863899,-122.410889,09-01-25,13,5.9,17,24,5.1,0.2,0.2
45.64987,-122.5901,09-01-25,53,6.8,17,24,5.1,0.2,0.2
45.64336,-122.58737,09-01-25,67,9,17,24,5.1,0.2,0.2
46.318,-117.985,09-01-25,139,11.6,17,24,5.1,0.2,0.2
46.1394,-122.9619,09-01-25,0,5.9,17,24,5.1,0.2,0.2
46.5754,-119.0021,09-01-25,45,12.7,17,24,5.1,0.2,0.2
47.1303,-119.2726,09-01-25,58,15.1,17,24,5.1,0.2,0.2
47.24126,-119.84595,09-01-25,85,8.6,17,24,5.1,0.2,0.2
46.817799,-123.193398,09-01-25,5,6.8,17,24,5.1,0.2,0.2
47.339802,-124.291801,09-01-25,17,5,17,24,5.1,0.2,0.2
46.9772,-123.8317,09-01-25,68,4.9,17,24,5.1,0.2,0.2
48.294399,-122.660004,09-01-25,59,4.7,17,24,5.1,0.2,0.2
48.129101,-122.7789,09-01-25,3,4.9,17,24,5.1,0.2,0.2
47.552502,-122.064697,09-01-25,15,6.8,17,10,5.1,0.2,0.2
47.4902,-121.772697,09-01-25,62,9.7,17,23,5.1,0.2,0.2
47.6325,-122.1427,09-01-25,28,6.8,17,24,5.1,0.2,0.2
47.141102,-121.937897,09-01-25,2,6.8,17,24,5.1,0.2,0.2
47.753633,-122.277192,09-01-25,40,12.1,17,24,5.1,0.2,0.2
47.754398,-122.162003,09-01-25,1,6.8,17,24,5.1,0.2,0.2
47.597222,-122.319722,09-01-25,10,13,17,24,26.6,0.6,0.2
47.600863,-122.148397,09-01-25,21,11,17,24,5.1,0.2,0.2
47.613,-122.2017,09-01-25,29,6.8,17,24,5.1,0.2,0.2
47.633099,-122.362801,09-01-25,16,6.8,17,24,5.1,0.2,0.2
47.615299,-122.330002,09-01-25,101,6.8,17,24,5.1,0.2,0.2
47.559975,-122.338265,09-01-25,28,10,15,24,26.7,0.2,0.2
47.568236,-122.308628,09-01-25,28,9.8,21,21,9.2,0.3,0.1
47.5297,-122.3203,09-01-25,60,12.9,17,24,5.1,0.2,0.2
47.386101,-122.230202,09-01-25,62,6.8,17,24,5.1,0.2,0.2
47.592675,-122.627397,09-01-25,90,11,17,24,5.1,0.2,0.2
47.6308,-122.6411,09-01-25,42,6.8,17,24,5.1,0.2,0.2
46.9936,-120.545,09-01-25,17,6,17,24,5.1,0.2,0.2
45.81561,-120.83786,09-01-25,28,6.8,17,24,5.1,0.2,0.2
46.664089,-122.967323,09-01-25,231,6.8,17,24,5.1,0.2,0.2
47.225498,-123.114197,09-01-25,76,6.8,17,24,5.1,0.2,0.2
47.213551,-123.100807,09-01-25,97,6.7,17,24,5.1,0.2,0.2
48.36472,-120.12007,09-01-25,140,4.9,17,24,5.1,0.2,0.2
48.39999,-119.518959,09-01-25,10,7,17,24,5.1,0.2,0.2
48.3456,-117.277496,09-01-25,0,6.8,17,24,5.1,0.2,0.2
46.7841,-121.740303,09-01-25,89,6.8,17,28,5.1,0.2,0.2
47.204399,-122.3433,09-01-25,12,6.8,17,24,5.1,0.2,0.2
47.22634,-122.46256,09-01-25,47,5.6,17,24,12.5,0.2,0.2
47.1864,-122.4517,09-01-25,7,5,17,24,5.1,0.2,0.2
47.2656,-122.3858,09-01-25,68,9,17,24,5.1,0.2,0.2
46.8447,-122.311699,09-01-25,24,6.8,17,24,5.1,0.2,0.2
46.7583,-122.1222,09-01-25,50,6.8,17,24,5.1,0.2,0.2
47.140499,-122.299202,09-01-25,13,6.8,17,24,5.1,0.2,0.2
48.52008,-122.613213,09-01-25,168,8,17,24,5.1,0.2,0.2
48.410198,-122.337601,09-01-25,107,4.3,17,24,5.1,0.2,0.2
48.465401,-122.559998,09-01-25,110,8.2,17,24,5.1,0.2,0.2
47.8064,-122.3167,09-01-25,25,6.8,17,24,5.1,0.2,0.2
48.069,-122.275,09-01-25,9,6.8,17,24,5.1,0.2,0.2
48.246799,-121.603104,09-01-25,48,5,17,24,5.1,0.2,0.2
48.054315,-122.171529,09-01-25,67,7,17,24,5.1,0.2,0.2
47.416401,-117.5298,09-01-25,35,6.8,17,31,5.1,0.2,0.2
47.672501,-117.364899,09-01-25,40,24,56,24,5.1,0.2,0.2
47.827202,-117.2742,09-01-25,99,6.8,17,52,5.1,0.2,0.2
47.6997,-117.4263,09-01-25,63,24.6,17,24,5.1,0.2,0.2
47.653801,-117.418404,09-01-25,30,6.8,17,24,5.1,0.2,0.2
47.662998,-117.428299,09-01-25,156,6.8,17,24,5.1,0.2,0.2
47.808226,-117.34327,09-01-25,28,22,17,24,5.1,0.2,0.2
47.660568,-117.084503,09-01-25,38,6.8,17,24,5.1,0.2,0.2
47.663963,-117.257652,09-01-25,42,6.8,17,24,5.1,0.2,0.2
47.645351,-117.589027,09-01-25,15,6.8,17,24,5.1,0.2,0.2
47.885201,-117.988602,09-01-25,7,17.9,17,24,5.1,0.2,0.2
48.5447,-117.9036,09-01-25,26,6.8,17,24,5.1,0.2,0.2
48.54469,-117.903222,09-01-25,27,20,52,24,5.1,0.2,0.2
46.952499,-122.5952,09-01-25,93,6.8,17,24,5.1,0.2,0.2
47.029301,-122.821503,09-01-25,99,6.6,17,18,5.1,0.2,0.2
46.0588,-118.3514,09-01-25,59,14,17,24,5.1,0.2,0.2
46.2001,-119.0084,09-01-25,121,6.8,112,24,5.1,0.2,0.2
48.950699,-122.554398,09-01-25,24,4,17,25,5.1,0.2,0.2
48.762699,-122.440201,09-01-25,81,6.8,17,24,5.1,0.2,0.2
48.760036,-122.456463,09-01-25,100,6,17,24,5.1,0.2,0.2
46.7245,-117.1801,09-01-25,47,12.4,17,24,5.1,0.2,0.2
46.8153,-117.8739,09-01-25,40,12,17,24,5.1,0.2,0.2
47.2313,-117.3685,09-01-25,35,20.1,17,24,5.1,0.2,0.2
46.32033,-119.9981,09-01-25,269,13,17,24,5.1,0.2,0.2
46.594952,-120.512283,09-01-25,29,7,25,24,5.1,0.2,0.2
46.380199,-120.332603,09-01-25,62,16,17,24,5.1,0.2,0.2
46.375431,-120.729317,09-01-25,17,6.8,17,24,5.1,0.2,0.2
46.40857,-120.54398,09-01-25,17,6.8,17,24,5.1,0.2,0.2
39.465599,-77.958298,09-01-25,47,6.8,17,4,5.1,0.2,0.2
38.425301,-82.425301,09-01-25,0,5.4,17,16,5.1,0.2,0.2
38.8795,-80.8477,09-01-25,3,6.8,17,24,5.1,0.2,0.2
37.9081,-80.632797,09-01-25,55,6.8,17,18,5.1,0.2,0.2
40.42735,-80.59253,09-01-25,15,4.1,17,28,5.1,0.2,0.2
40.4231,-80.580803,09-01-25,41,4.1,17,28,5.1,0.2,0.2
38.346258,-81.621161,09-01-25,99,6.8,17,19,5.1,0.2,0.2
39.9158,-80.7342,09-01-25,21,16.6,17,24,5.1,0.2,0.2
39.4452,-79.0691,09-01-25,14,6.8,17,24,5.1,0.2,0.2
39.648899,-79.921097,09-01-25,162,6.8,17,22,5.1,0.2,0.2
40.1147,-80.700798,09-01-25,133,6.8,17,14,5.1,0.2,0.2
39.0905,-79.6617,09-01-25,0,6.8,17,12,5.1,0.2,0.2
39.325001,-81.5522,09-01-25,141,6.8,17,18,5.1,0.2,0.2
46.6144,-90.6986,09-01-25,62,8.2,17,14,5.1,0.2,0.2
44.5167,-87.9939,09-01-25,32,10,17,24,5.1,0.2,0.2
44.53,-87.9089,09-01-25,56,6.8,17,22,5.1,0.2,0.2
43.3144,-89.1089,09-01-25,50,6.8,17,28,5.1,0.2,0.2
43.1008,-89.3572,09-01-25,94,3.9,17,27,5.1,0.2,0.2
43.46611,-88.621109,09-01-25,5,4.6,7,22,5.1,0.1,0.1
43.435001,-88.527802,09-01-25,40,6.8,17,24,5.1,0.2,0.2
45.2378,-86.9936,09-01-25,23,6.8,17,32,5.1,0.2,0.2
44.761398,-91.413002,09-01-25,66,7.2,17,1,5.1,0.2,0.2
45.7956,-88.4006,09-01-25,76,6.8,17,24,5.1,0.2,0.2
43.6878,-88.4219,09-01-25,253,6.3,17,21,5.1,0.2,0.2
45.5639,-88.81,09-01-25,191,7.2,17,28,5.1,0.2,0.2
42.692131,-90.696373,09-01-25,54,5.1,17,24,5.1,0.2,0.2
43.0034,-88.8283,09-01-25,65,6.8,17,20,5.1,0.2,0.2
42.5047,-87.8111,09-01-25,21,14.1,17,13,5.1,0.2,0.2
42.596,-87.886,09-01-25,31,6.8,17,21,5.1,0.2,0.2
44.4428,-87.5061,09-01-25,50,6.8,17,25,5.1,0.2,0.2
43.7781,-91.225,09-01-25,22,6.8,17,18,5.1,0.2,0.2
44.1386,-87.6161,09-01-25,35,6.8,17,8,5.1,0.2,0.2
44.7072,-89.7697,09-01-25,22,5,17,30,5.1,0.2,0.2
43.0178,-87.9333,09-01-25,98,26.9,17,2,5.1,0.2,0.2
42.93257,-87.93434,09-01-25,12,9.2,13,24,21.7,0.6,0.2
42.930569,-87.932106,09-01-25,16,6.8,17,24,5.1,0.2,0.2
42.955002,-87.934097,09-01-25,39,6.8,17,24,5.1,0.2,0.2
43.1811,-87.9006,09-01-25,102,6.8,17,7,5.1,0.2,0.2
45.6781,-89.6322,09-01-25,46,6.8,17,24,5.1,0.2,0.2
45.6453,-89.4125,09-01-25,18,6.8,17,24,5.1,0.2,-0.5
44.3069,-88.3956,09-01-25,1,10.2,17,15,5.1,0.2,0.2
43.3431,-87.9208,09-01-25,38,6.8,17,11,5.1,0.2,0.2
43.4981,-87.81,09-01-25,39,3.5,17,21,5.1,0.2,0.2
42.7139,-87.7986,09-01-25,44,6.8,17,24,5.1,0.2,0.2
42.7783,-87.805,09-01-25,29,6.8,17,11,5.1,0.2,0.2
42.5292,-89.015,09-01-25,61,6.8,17,24,5.1,0.2,0.2
42.51831,-89.06347,09-01-25,30,6.8,17,28,5.1,0.2,0.2
45.125,-92.667198,09-01-25,16,6.8,17,24,5.1,0.2,0.2
43.4356,-89.6803,09-01-25,35,4.6,11,19,5.1,0.2,0.2
43.665,-87.7161,09-01-25,50,6.8,17,14,5.1,0.2,0.2
43.81523,-87.79194,09-01-25,139,6.8,17,23,5.1,0.2,0.2
45.2039,-90.6,09-01-25,24,6.8,17,24,5.1,0.2,0.2
45.2066,-90.5969,09-01-25,12,6.8,17,31,5.1,0.2,0.2
43.702202,-90.568298,09-01-25,12,6.8,17,24,5.1,0.2,0.2
46.0481,-89.6536,09-01-25,33,6.8,17,20,5.1,0.2,0.2
42.58,-88.4992,09-01-25,88,6.8,17,24,5.1,0.2,0.2
43.327202,-88.220299,09-01-25,95,6.8,17,24,5.1,0.2,0.2
43.0203,-88.215,09-01-25,2,19.2,25,16,5.1,0.2,0.2
41.302831,-105.586,09-01-25,145,6.8,17,24,5.1,0.2,0.2
41.3642,-106.2399,09-01-25,32,6.8,17,40,5.1,0.2,0.2
44.28,-108.041107,09-01-25,90,6.8,17,24,5.1,0.2,0.2
44.941101,-105.837799,09-01-25,36,6.8,17,24,5.1,0.2,0.2
44.6633,-105.287498,09-01-25,196,6.8,17,32,2,0.2,0.2
44.147202,-105.530296,09-01-25,187,6.8,17,24,5.1,0.2,0.2
44.263901,-105.506104,09-01-25,25,6.8,17,24,5.1,0.2,0.2
44.09707,-105.343,09-01-25,9,6.8,17,24,5.1,0.2,0.2
41.78237,-107.12083,09-01-25,43,6.8,17,24,5.1,0.2,0.2
41.783389,-107.119184,09-01-25,47,6.8,17,24,5.1,0.2,0.2
43.42542,-105.389,09-01-25,5,6.8,17,24,5.1,0.2,0.2
43.1,-105.5,09-01-25,26,6.8,7,24,2,0.3,0.2
42.766972,-105.303528,09-01-25,35,6.8,17,24,5.1,0.2,0.2
44.596901,-104.704697,09-01-25,114,6.8,17,24,5.1,0.2,0.2
42.5275,-108.7203,09-01-25,62,10,17,44,1,0.2,0.2
43.258331,-108.578888,09-01-25,3,6.8,17,24,5.1,0.2,0.2
42.209167,-104.548611,09-01-25,85,6.8,17,24,5.1,0.2,0.2
42.06,-104.17,09-01-25,85,6.8,17,24,5.1,0.2,0.2
44.2089,-106.228897,09-01-25,53,6.8,17,24,5.1,0.2,0.2
43.87483,-106.50974,09-01-25,11,6.8,3,21,5,0.2,0.2
41.13,-104.75,09-01-25,41,6.8,17,24,5.1,0.2,0.2
41.18222,-104.778336,09-01-25,49,1,11,35,2,0.1,0
42.846297,-106.27767,09-01-25,63,6.8,17,24,5.1,0.2,0.2
42.82231,-106.36501,09-01-25,15,6,17,24,8,0.2,0.2
44.815142,-106.955933,09-01-25,23,6.6,15,24,5.1,0.2,0.2
44.933998,-106.847198,09-01-25,37,6.8,17,24,5.1,0.2,0.2
44.80353,-106.961763,09-01-25,297,6.8,17,24,5.1,0.2,0.2
42.98,-110.353058,09-01-25,1,6.8,17,24,5.1,0.2,0.2
42.7186,-109.7531,09-01-25,127,6.8,10,38,1,0.2,0.2
42.7914,-110.0547,09-01-25,73,6.8,8,43,1,0.2,0.2
42.8698,-109.8708,09-01-25,84,3.6,17,40,2,0.2,0.2
42.486668,-110.099167,09-01-25,75,6.8,17,33,1,0.2,0.2
42.373001,-109.563004,09-01-25,8,6.8,17,41,1,0.2,0.2
42.9288,-109.788,09-01-25,60,6.8,17,49,5.1,0.2,0.2
